class,id,text
sarc,761,"so, clive, everyone that believes that god created the earth is an idiot? you need to spend some quality time with some that do and i think you'd change your tune."
sarc,762,"what do you not understand about a republican 527 running a communist for kerry campagin? right....well, we know that iran expliciately endores bush....and lilkely the kkk as well. so... ball is in your court."
sarc,763,"shall we regress to babble?  the government is already heavily into the term 'marriage'. not only the us government, but governments all over the world refer to 'marriage' as the legal union of a man and a woman. changing the definition in one country would likely create confusion everywhere.  what if some countries required you to clarify whether you were married to a man or a woman in order to get a visa? do we need to define several types or classes of 'married couple'. what if some countries objecting to the concealment of the gender of one's spouse instituted a death penalty for it? i would argue that legally joined same-sex couples should have all the benefits and rights afforded married couples, but not for redefining 'marriage' solely for the purpose of calling them such."
sarc,764,"are you talking about the love of god or the love of the politically-correct? as the bible says, 'love does not rejoice in iniquity,' and, 'love does a neighbor no harm' (like enticing one's neighbor into a sinful, carnal relationship). trying to bring people to god's way of loving is a most unappreciated endeavor. so pedophilia and wife beating are okay with you? neither of those are in the ten commandments either. do you really think god approves of those?  but god is on record about gay sex. you might want to read leviticus 18:22, leviticus 20:13, romans 1:26-27 and jude 7 to become acquainted with god's admonitions against gay sex."
sarc,765,"lol lol lol you have denied repeatedly that it is a religious issue, and now you say it is a 'sin'. can't you make up your mind about anything? is gambling a sin? is drinking alchol a sin? is charging interest on a loan a sin? you seem to be very arbitrary in where you draw your lines regarding a lot of things. regardless, it simply is not a religious issue."
sarc,766,"yes. your point? have you? as poor a typist as i am, and as full of mis-spellings as most of my posts are that is the best you can do? i must be slipping."
sarc,767,"this particular one, formulated the way it is, might well fail. that's why i hope the stupid attorney stops where he is.  where do you get this bizarre idea that the court shies away from 'controversial' issues? ooooo... that's a persuasive legal argument. i'm impressed (not). gay people have been 'earning it' for over 100 years. in the short-term, we may suffer setbacks, in the long-term, there's no stopping us. another unsubstantiated pov that also happens to be untrue. no matter how many times the ditto-heads on the right say it, it remains a fact that the state supreme courts that have recognized the right of same-sex to marry have been dominated by moderate and conservative, republican-appointed judges. of course, they're part of the fading breed of conservatives... the ones who believe in individual rights and freedom."
sarc,768,"why do you describe them as 'obstructionist' scripts? if someone can't admit to making bad decisions 2 years ago, or at least admit they'd do things differently with what we know today, why should we assume they wouldn't make the same mistakes again?? in the real world, we use job interviews to probe for competence and ability, i guess you're just for hiring anyone that agrees with the boss."
sarc,769,and that makes it so? i've got this nice little 4-lane bridge over the trinity river that i can let you have cheap. dono
sarc,770,"gevorkian azat lol, do u think america wants their oil, yeah? omg, dont u be so naive, buddy. wanna know why america wants azerbajan? we want it for the future war against iran. didnt u know it? lol azerbajan is a very good place for our military bases. air bases and everything else of the kind. do u know how it is convenient when u only have to fly some 500 km drop yo bombs upon tegeran and be back. u will even have some time left to write a letter home and have a nap after lunch, huh. again, we will have a chance to have several hundreds soldiers from north azerbajan absolutely for free. after war in iran azerbajan will have iranian northn provinces and will retract their claims for karabakh. armenians relax and enjoy it. wheeeee"
sarc,771,"dont come tell me who is a die hard christian. that is sick, did god place you in a place of christian authority? no, it just so happens, god did not. it would have been far more acceptable for you to come and ask me or some other die hard, proven christian. proven? yes, snatched out of addictions and my former life style for the sole purpose of exalting christ name. i was smart already, was talented already, and was already the best at what i did. but christ showed me a whole new light. immediately, in one moment of time, i didn't even want to smoke weed or any of the things i had just a second ago been doing. born agian. that was september 2001, haven't touched any of it. if you want to know, next time ask."
sarc,772,"your a wall. and where did i do this? ok, perfesser, even if i did do more research my stance would not change.  i never asked you to. like the old saying goes it takes a xxxxx to know a xxxxx. :)"
sarc,773,"then you would want me to be something god did not create me to be? silly, i 'd say! humans are part of the animal kingdom. mammals if i remember from biology. are you not an animal? if not, maybe the mothership will come and pick you up soon."
sarc,774,"you're right justine. organized religion has always been used by some people as crutch in order to feel superior to others. why use your brain and heart if you don't have to? because they are encouraged by their particular religion to behave this way, they think it's 'morally' alright. 'sickening' is a good way to put it."
sarc,775,"parents want convenience and to pacify their children with a 'happy meal'. most kids don't ask for lettuce, they ask for burgers. wonder why mcdonalds doesn't add a soy burger to their menu? they have salads and adding soy products would be another way to show they 'care' about health. the answer might be they have done consumer research and found the costs to create/market a new soy product outweight the profits."
sarc,776,"right from your copy-n-paste arsenals, huh? wow some of those sites you all are posting are scary. most of them are activist-oriented sites, special interest groups etc.  not exactly an unbiased bunch. 'exgaywatch?' omg."
sarc,777,but should the elected legislature based in part on partisan politics be telling our courts which case to look at and which case not to look at? i thought there was a reason we had 3 seperate branches of government.
sarc,778,"the important question is; do i care? hitler was elected. the fact people participate in a ritual ceremony to consecrate the government of the day every 3 or 4 years makes it no more or less valid in my eyes. explain why china would have any motivation to nuke europe. until you can do that, all this 'china's gonna get you unless you support us global hegemony!!' is tired old scare tactics, typical fascist fearmongering from those seeking any justification for us wrongs they can find. china is wrong in its actions against tibet. that doesn't mean we should support wrongful behaviour by the us."
sarc,779,"that's probably being saved for the next round of national election fodder. maybe something on the order of occupying all the me, making it a christian democracy while we use their oil for their own good? with every family owning their own home, two cars and a boat. wait, they've used that promise and it failed. not to worry, i'm sure they'll come up with something that'll keep the sheep headed towards the cliff."
sarc,780,"no doubt referencing fox, huh? silly me, i should watch the real experts...cnn, cbs, nbc, abc...oh yeah, folks i would trust to give me complete, unbiased reporting. anyway, you choose to follow whatever the scumbag husband says, and i choose to follow the prudent path. by the way, she was already in this 'vegetative state'...how could he have suddenly decided it's not what she wanted...coincidentally around the time he shacked up with the other chick...gullible to say the least"
sarc,781,"yeah, you are right dono.....so explain to me about the constitution??? would you like to start with the federalist papers and move on from there? i have yet to hear someone prove me wrong on the constitution. if you think that the cruel and unusual term doesn't apply to the living constitution then you are sadly mistaken. how do you think it became that the death penalty for minors is illegal now? the court 15yrs ago said differently!!! how can the inerpretation change with no basis other then ones own personal opinion? this is scary..people, you gotta think this stuff through!"
sarc,782,"if homosexuals don't think, how can they choose to become good vaginal penetrators? the fact is, the more homosexuality there is, the less abortions. if you were a gay you could rest assured that your man-wife would never abort once. are you willing to sacrifice the lives of billions of innocent children to your personal feelings like lust towards vaginas?"
sarc,783,"they must suffer terribly in the deep snows of the canadian winter, eh? no wonder they're pouring south over the border. little emoticonxcensored ers."
sarc,784,"hey, heres a wacky idea..... how about some evidence to support creationism, ray? its all well and good finding fault with the paradigm, but the 'failure' of evolution to explain whatever it is you are rambling about, does in no way build a case for your belief.  so lets be seeing it. evidence for a 6000 year old earth, made by god."
sarc,785,"whoa! duo. give the kid a chance. it seems that you are skeptical that he can offer empirical 'proof' that his god exists. certainly, since he is a 'philosophy and theology' major he must understand the implications of 'proof' in the context of science, as well as the meaning of the term 'empirical'. after all, wouldn't those ideas be something that a philosopher would be expected to understand? so let's await his 'empirical proof' without laughter. wait until he presents his 'empirical proof' before we laugh."
sarc,786,"you know, bob caught the point i was making. why was it so hard for you to see it?  so many anti's whine and complain and compare, but as soon as the tables are turned, it's all 'mr. innocent' and 'i don't see the comparision.'  i see, it's ok for you to be biggoted and hateful, but not for anyone else. yup, the typical 'do as i say, not as i do' attitude. emoticonxrolleyes"
sarc,787,"but do you ever question it for your self? or are you content to just show up .. and let someone else tell you what it all means. the rcc has made , by their own admission, mistakes in the past are you suggesting that it won't happen again? are you suggesting they never made a mistake in their interpitation of the bible? if so you might want to tell that to gallileo remember him ? he was burned at the stake for telling the rcc that the earth went around the sun!"
sarc,788,"oh, so now you're claiming to be a psychologist too?! wow, you sure get aroud a lot!  hmmm...a failed shrink arguing over homosexuality with actual homosexuals. what does that suggest?  tomshairybills; you are way over your head and i really hate to be the one who has to keep telling you this, but you're not doing yourself any favors by continuing to dig that hole you're in even deeper."
sarc,789,yes i see you calling him names. shooter..who brought pol pot back from the dead? i feel like i'm thumbing through a jihadist website for ecoterrorists.  this is a legitimate argument? sad but funny at the same time:) i never said i tried ignoring you..you constantly fail to read my posts
sarc,790,"what about god? so many god-fearing people, he must be a terrorist :) seriously i really don't know much about terrorists. i know that bin laden was behind 9/11 but he wasn't the only one, but that's about it."
sarc,791,"so, you admit defeat to a child? you have no argument and can only name call. answer my posts with something other than ad hominem or admit defeat."
sarc,792,"you didn't even read the articles i posted did you? how does it feel to be a fraud, specifically a user of argument via laziness.  you are no better then the great deciever, satan. :p"
sarc,793,"they don't have toilets there. they have buckets to poop in. the guards threw the korans in the buckets. but yeah, who needs credible reporting? bush reported that saddam bought uranium from niger. this was based on a forged report from a source that the cia said wasn't credible. that sparked some violence and deaths if i recall."
sarc,794,wrong again!! .. as was just politely pointed out to me a minuet ago it's about ' what does termination stop ' and my answer adresses this. it's a valid point .. focus on the life here first befor allowing more unwanted life to be come a part of the system.  have you adopted an unwanted child yet? if not i would submit you should focus you anti abortion energy on those kids first.
sarc,795,"and suddenly vor's list of incorrect statements has finished another lap around the universe! the area which was litterally saturated with cruise missiles was sparsely populated. the brass complained about 'hitting empty tents with multi-million dollar cruise missiles.'  suddenly you are concerned with killing innocent civilians? seriously, you have no problem when bush's policies gets a few thousand killed, but the instant clinton's massive cruise missile launch aganist terrorists kills one innocent, you're all over him. talk about massive hypocracy. you bitch about clinton not doing anything, then you bitch when his attacks on terrorism cause collateral.  seriously, get some therapy and some education."
sarc,796,there is no link that i know of..............do you know what cspan is? its a television network here in the u.s...........it shows demonstrations and protests among other things............. what other flags are you talking about? emoticonxconfused i don't know about where you live but in this country we have only one national flag....... maybe where you live you want to protect toilet paper.if you do go for it.......... emoticonxrolleyes you have a lot to learn in life young man.....hopefully with age will come wisdom.........
sarc,797,"what kind of question is that? we can't have true freedom until dissenters have been hunted down and killed, or tossed into th gulag...er, i mean, prison, for demonstrating their dissent."
sarc,798,"a majority of the planet believes in a higher power, so i allready have the majority agreement on this. how about you come up with a test to see if god doesnt exist... well? i'm waiting."
sarc,799,"holy cow! so you are an aussie now? in various other forums you have claimed to be chilean, german, and god knows what else....whatever suited you at that moment. emoticonxrolleyes"
sarc,800,"depends. how big is the bear? if it was a gorilla, and he was 400 lbs, then he can xxxx anywhere he xxxxxxn pleases. i ain't messing with that.  :p"
sarc,801,so then women who are pregnant shouldn't be allowed to 1) smoke 2) take any kind of drug that could possibly harm the child 3) drink or do any otherwise legal action? and vor takes another giant step towards fascism.
sarc,802,"generalisations - do not europeans make huge generalisations about americans too ? is it the usual double standard ? europeans can make generalisations, but americans cannot make generalisations."
sarc,803,hey hydra - -  you know what i find amazing? all the men on this board who found pregnancy to only be a minro inconvenience. i am am just anxious for them to tell me more about their pregnancies....
sarc,804,"let's say that the law, based upon some kind of verifiable scientific data, decides that some folks are inferior to other folks, and thus less of a person? you know, if the law said 'because you are black, you are less of a person than shomeone who is white. you shouldn't be upset though, all scientific data suggests that you, because you are black, are truly inferior to those who are white.' would you think, because the law said so, that a black person was in fact a non-person?"
sarc,805,"how did cjd come about again? i know it had somethig to do with cows and chickens, but i forget the details."
sarc,806,"every single time you make the assisinine statement 'the baby isn't the woman's body' you downplay the part the woman's body plays. maybe it isn't the body - but it can't live without the woman's body. the owner of said body should be making decisions for said body.  when you are willing to force pregnancy against the will and without the voice of the woman who is pregnant - you are hi-jacking her body. i forget - are you one of those force the rape victim to carry the baby lifers? pretty close and i will fight you hard if you try trample one inch of it.  i still don't give a damn what they may or may have not have thought about abortion, nor was that an argument i was trying to make."
sarc,807,"you ever seen 'schindler's list?' how about ever read a book about the holocaust? i'm guessing not, because you have no clue what you're talking about. there is a huge difference between using psychological 'torture' if you wanna call it that for the purposes of extracting information and what the nazis did. not providing a detainee air conditioning is as bad as the nazis? playing rap music too loud? hell, even chaining someone in a room for long periods of time...sure, it's unpleasant, perhaps to a great degree. but come on, i'd rather go through all of that than endure a nazi pow or concentration camp."
sarc,808,"don't you insult african americans!  i have posted a number of times links and comments by prominant black leaders who infact do support gay marriage. when will you stop your 'don't insult african americans' lies when you know all too well just how wrong you actually are?  oh that's right...never, because you just don't care what anyone thinks if it at all differs from your opinion.  weren't you spanked enough in the 'banned people' forum?"
sarc,809,"you are attempting to trivialize the bias we who are gay, face, against our sexuality. you try to trivialize everything we have accomplished in terms of social acceptance, that heterosexuals have always taken for granted. your assinine comments show sensitivity to no one. maybe you'd like to start a pride movement for ignorant, insensitive, jackasses? society is moving so against that group right now."
sarc,810,"not to me, but let's not quibble about things we can't change. let's talk about something that we can change...for a change. we could argue about it forever and never change one thing that's written. how about making a proposal suited to fit those whose religious beliefs tend to make us feel inferior? or passing legislation that more medical staff be trained in 'special' fields of medicine for certain diseases so that constant referrals won't bounce us off the walls."
sarc,811,really?! cool!  can you tell me where to find one these places that will turn me into a lesbian? men have been such a pain in my xxx all these years. i am sick and tired of finding them attractive. emoticonxrolleyes
sarc,812,and you don't think 9/11/01 was and attack on this country huh? emoticonxrolleyes  you are exactly the kind of liberal carl rove was talking about in his speech the other day.......
sarc,813,"degress of being christian? so i can say i am only half christian? a level 2 christian? is it like medicare i am christian part a, but will become part b at age 65....."
sarc,814,"then what are you doing in this thread? or to quote yourself: game, set, match, gamehuis is teh win!11@!@11 :p"
sarc,815,"but they do come under the definition. why do you say they don't? what evidence do you have to say they don't? the fetus/embryo is part of the human species. you define species as a group of organisms that are capable of reproduction among themselves. this just to to define species and not the individual organism. as i said, a 1 day old baby can't reproduce, many 90yr old man can't either. some are born without the abilty and never will reproduce. however, the general population can reproduce and thus they are all in the same species. the embryo has all it needs to grow. food and other enviromental stuff is not part of oneself is it? what you are saying is that you are not a human because you require food and other enviromental needs to grow."
sarc,816,no practical purpose?! i'dcall preventing the killing of fetuses practical. so would most rational people. emoticonxrolleyes
sarc,817,"[quote=justinecredible]making a snap judgement like that doesn't win you any brownie points either. genesis 18 - 19  deuteronomy 23:17  how about a more specific condemnation from the bible, then? will that help? leviticus 18:22 'you [masculine] shall not lie with a male as with a woman; it is an abomination.'   leviticus 20:13 'if a man lies with a male as a woman, both of them have committed an abomination; they shall be put to death, their blood is upon them.'   any ambiguity there, jc? emoticonxrolleyes  oh no, jc's going to start quoting scripture at me. better find a good search engine if you want to go there. :)"
sarc,818,"'poor bill' ? yes poor poor bill, i really feel sorry for him for having the misfortune to meet monica . anybody who had the bad luck to meet monica deserves our compassion and pity. yes.... poor poor bill....so hillary was a saint and lord knows what monica was !"
sarc,819,"well, we're not talking about the right to privacy now, are we emoticonxrolleyes  oh no! of course not ... if don't want to include the issues of lost homes, lack of hospital visitation, lack of health insurance coverage, no access to survivor benefits, unfair taxation, etc.. no harm at all emoticonxrolleyes  but they're not adults now, are they? love the red herring, btw. discrimination has to be justified. otherwise it is unconstitutional. not true. their marriages may not be recognized. doesn't make them illegal though. for one thing, the whole 'slippery-slope' argument is a logical fallacy. and secondly, since we do not live in a true democracy (this is a constitutional republic, after all), the rights of the minority cannot be infringed upon by the majority. milk and cookies for you for voting, though :)"
sarc,820,"why shouldn't iran have them? perhaps because they signed a treaty saying they wouldnt in the precious un, of course i think we are all in agreement that the un is more or less a waste of time and money. how about the whole death to america slogan? now we have one of the grass roots nutters from teh revolution as the iranian president. it could be there un-ending support for hezbollah and hamas, neither having any qualms about its hatred for the us. like i said, there are some that just don't get it. count yourselves among that crowd."
sarc,821,"what joe was saying is: what is 's?'  not to mention the really terrible lack of usage of capitol leters. try just a little basic grammar, huh?  also, to 'love' your brother is to support you brother. not to mention the fact that more than half of all heterosexual marriages end in divorce, so why complain about homosexuals and what you claim as 'pretending?'  i mean, what skin is it off your nose anyway?  what's sad is you point your finger at those you don't understand and who you think are different from you, when all along, you're no better."
sarc,822,how about when it dawns on you who he was when he came the first time? lol! trade in your blinders for some spiritual light!
sarc,823,"no, it's pertinent to the behavior of some homoseuxals. not all.  no, it's not the article we have a problem with, it's the person who posted it. you!  oh, that's right, you are free to criticize the gay rights movement all you want, but when anyone dares to criticize you and your motives it's a whole new ball game?  actually it is. why did you ignore my post? i responded with other 'sexual health' related articles, but i see you ignored them...they are reality as well.  honey, your religious beliefs wouldn't be of issue if they did not directly oppose our movement to gain equal access to rights. duh!"
sarc,824,"how many counts would a recount count if a recount could count counts? a recount would count all the counts that count, but the recount may not count."
sarc,825,"i lived next door to a dope dealer who was a murderer, am i dead ? no !"
sarc,826,are you serious??? his avatar is hardly any stranger than yours!
sarc,827,"only two choices? poor god, infinity reduced to black or white."
sarc,828,poet i found it interesting your illutration of the 'matirx' series. i too have seen the two episodes and found it filled with religious overtones. i dont know the faith of the wachaski brothers but there story is intreging. all mankind decived by this lifstyle which as seen from reality is merely a save to produce power. much like mankind is decived by satan today. a select group of people who believe that a savior wil come to free man kind from this savery. even those who have seen the truth and reject it. this sounds alot like the account of the bible. i want so much to see the final episode to find if the theme continues. will neo's death be that which saves all mankind? we will wait and see.
sarc,829,"kronus, like i said, you have to accept that (abiogenesis) by faith, don't you, since no one has ever seen it take place? and it can't be replicated either, can it?  oh ye of great faith! lol!"
sarc,830,"1. who said i didnt? 2. no. do i need to? 3. why would i need to preach to people? to annoy and inflame? 4. thats dennis quaid you dolt. from the film 'the right stuff' you should see it, but bewarned it contains some decidedly unchristian messages such as desecration of the sacred sound barrier, references to air 'demons', the use of rocketry, use of the heliocentric model of the solar system, 'pagan' aboriginies and presbeterians. you'll love it."
sarc,831,"orion's follies: some other goodies from that site... never linked to those specific articles.  but before orion gets too self-righteous, let's look at some ot the topics he considered 'funny' in a link he gave over at the usat creation / evolution forum: christian crimes - pastor molests widow's boys - pastor molests adopted daughters - priest molests altar boys - late for church - christian racist kidnapper - music pastor molests - bush's faith-based failure - pastor molest, guns, drugs - $400,000 missing - priest molests - church youth coach molests - bush suppresses student prayer - sen byrd's 'white ('n' word)'  is this funny? it's apparently real funny to orion. his link also had a pornographic sub-link on the virgin mary, describing her in graphic, profane language.  orion - christ-deniers like you and brummer need a lot of help."
sarc,832,ok. so are you going to follow all the other laws about stoning people to death too? hmmmmmmmmmm. emoticonxfrazzled  guess i better go find a bunch  of rocks. next question being:'who do i throw at first?' what about 'glass houses?'
sarc,833,"bush can't run again, so who's the idiot? emoticonxrolleyes  won't happen. i'm not stupid enough to buy a house below sea level in a known flood plain. ut don't let me influence your decisions. ;)  and you dnc parots have no originality.  hum, i'm not sure i know what a gop christian is. is that like a catholic with a twist? emoticonxclown"
sarc,834,"well, who was the head of fema appointed by? a brief googling seems to suggest a mr. g.w. bush was responsible, it wouldn't be entirely out of the question for dubya to appoint another member of the christian right to this permission, who might be keen for christian charities to be promoted. other possible reasons are that religion is very strong in the south, and hence religious charities are more likely to have resources in the south, were the problem is. in any case, the red cross is by far the largest organisation involved, and as has already been estalbished is secular. and as i said before just because the organisations are christian doesn't necessarily mean that their workers or contributors are."
sarc,835,"saying you have an 'anti-supernatural bias' is akin to saying you have a bias for common sense, logic and reason. why don't you believe my cup of coffee is god? because you have no proof? well, that's an easy argument to over-come; it's supernatural, so it doesn't need to obey your mundane laws. -wez"
sarc,836,a bit over the top here eh? quicksand?...butcher babies? wow...very sensational... i have a question for ya ez? do you own any slaves? do you have a beard or long hair? have you stoned any non-virgin brides lately. seeing as though you are so adherant to the bible....i figure you at best have smited a neighbor or two this week?
sarc,837,what's the difference between ignorance and apathy? answer: i don't know and i don't care. emoticonxclown
sarc,838,"i wonder how there could be such accurate data before satellites? how did people track storms deep in the atlantic i wonder. maybe they could have followed them with ships, but that would be very dangerous, and how would they know when the storm started?"
sarc,839,"so, global warming no, but weather control devices, yes? perhaps too many people are playing red alert these days..."
sarc,840,"is this your idea of a joke? if so, it's pretty pathetic one. i was talking about the way all christians deal with temptations of every kind."
sarc,841,"trebor - it's humerous to watch your denial mechanism work overtime, trebor. for the 3rd of 4th time, where in your tanakh does it say your animal sacrifices for sin were abolished? shouldn't you be out trying to find a nice young lamb or ram for slaughter? lol!"
sarc,842,"i can't believe he used that on me. just goes to show that he will mimic not only preachers but any one else that he thinks will make him look good at the time. ez why don't you stop this?? people will actually converse with and discuss things that you feel are important if you would only think for yourself. forget the dogma,.. forget the spoon feed interpetations of a dusty old book and think for yourself. people will actually begin to take you seriously."
sarc,843,"why say these two things together? is there a bestiality issue bubbling under the surface here? you appear to have esteem issues here as well as a persecution complex. we're not all abusing and attacking and berating you, or your precious little birds either. @liminus- by the way, i though 'volcanoes of prejudice' was one of the coolest phrases i've heard in a while."
sarc,844,"see, it's fun. finally, some one came to this thread and posted something. i had in mind the song 'hard on me' by asia but oh well. someone finally posted on here besides me and the 'more reference' question from master_shake. now, can someone take my post here and do the exact same thing? i'll use a lot of words so you have stuff to take out and mess with and play around with all you want. so now there is only one question that i have...who's next?"
sarc,845,"my hate of iniquity vs. your love for it? get a new dog, brummer."
sarc,846,"what are you? nuts? you know that in our 'gun free' society, you are more likely to be a victim of violent crime, armed robbery or homicide than you were before the howard government tightened the gun laws? i mean, you know we are less safe now, right? but hey, at least we can rest easy knowing people are only be being bashed and stabbed to death, rather than shot. god bless australia, huh?"
sarc,847,"no reply bassman? seriously mate, i can understand why some people on this forum have a problem with you, you can't just go around posting total lies! you are a sensible guy, for the most part, lets have some reasonable arguments as oppose to mindless bigotry."
sarc,848,"i don't know, terran. are you scared poohbear? do you actually have any evidence to bring to us? we'd love to see some! really we would! if you could show us some hardcore, physical evidence that proves god did it, it would be the scientific revelation of the century! oh what's that? you don't have any? not even a poorly crafted straw-man argument? damn, and here i was thinking you were capable. oh yes, and if you could give us some firm, solid evidence that darwin is burning in hell, we would all drop our copies of origin and bow down the lord.  whats that? you don't have any...?"
sarc,849,depends on what you mean by 'history'.  did george washington really cut down the cherry tree? that is fiction. did george washington exist? that is documented.. and is history.
sarc,850,"also, there was a bit of a fuss over warhammer some time ago (during the ad&d is evil times) while it makes it perfectly clear that magic comes from daemons and dark gods. don't see why aliens are exempt too, the bible makes it pretty clear that these arn't real either - surely then they must be daemonic tempters as well (damn xenos)? lets not even go a step further and combined psychics and the force, yet there seemed little outcry over star wars (well phantom menace maybe..but different people, different reasons). whole thing seems bizarre to me, surely for these to be evil its admitting that witchs and wizards actual existed and still do?"
sarc,851,"what country are you from? in america the people have never had the ability to decided law. the legislature writes it, the executive approves it, and the judiciary interprets it. the people have no direct say what so ever."
sarc,852,so you are happy that they chopped of the most sensitive part of your penis? that someone took and cut out a part of your body without your consent? what if it where your nipples? after all nipples on men serve no purpose.
sarc,853,"they wheel out the old 'god made it that way' answer- ignorance is bliss and it makes life so much simpler don't you think?  now, if you were talking fjords, thats a different matter. everyone knows slarty bartfarst designed those emoticonxclown"
sarc,854,"i like how you automatically assume anyone who disagrees with you is an atheist. of course, if they were true believers(tm), then they wouldn't disagree with you, right? yeesh... i really like the sly implication that all of us who try and educate ourselves must be unemployed. surely no one would hire us atheistic evilutionists, right? glad i could make you feel important the odd spelling mistake is understandable, but you'd think when someone's trying to tear down the most solid scientific theory around they would at least know how to spell 'scientist'. it's not like it's hard. you even went to dictionary.com to get a definition, and still managed to spell it wrong!"
sarc,855,"then you are wrong, in a general way! :-) virions (free viruses) are composed of organic molecules: proteins (in their capsids) and nucleic acids (in their cores), and some also have lipids (in their envelopes). what did you think viruses were made of?  excuse me, but i didn't create a false generalization."
sarc,856,"that's not what the bible says. you're playing word games. what next? numerology??? i mean, i can play around with interpreting too. i can take 'roses are red, violets are blue' and interpret it to mean just about whatever i want it to. let's see, roses represent love, and red is the color of blood. a key characteristic of violets is that they have small flowers, and blue means sad. so what 'roses are red, violets are blue' is really and truly saying - and you must all bow down and accept my absolute insight into this - is that 'love is bloody awful, and people with 'small things' are sad'. bet you never knew that's what it was really saying!"
sarc,857,"as i observed earlier, you seem intent on attacking islam. why else would you devote so much energy to a thread entitled 'muhammed's child bride'? you've said it yourself, as in... and... howard suggested to you that you might learn something about islam by reading rumi. you asked me to quote to you from rumi? very well... spring is christ, raising martyred plants from their shrouds. their mouths open in gratitude, wanting to be kissed. the glow of the rose and the tulip means a lamp is inside. the wind is the holy spirit. the trees are mary. the scent of joseph's shirt comes to jacob. a red carnelian of yemeni laughter is heard by muhammad in mecca. and... moses, the inner light of revelation, lit up the top of sinai, but the mountain could not hold that light."
sarc,858,why do you want to cram it down other people's throats? do you really think it will earn you brownie poins in heaven? can't you followthe word of god without demanding the rest of us do? talk about perversion....get out of my decision to be faithful or not - creep.
sarc,859,"what practical and proven measures does mr monbiot propose ? i somehow doubt that he is free markets enthusiast. it's no use changing the terms of trade for countries which are not producing enough wealth to buy anything - indeed some can't even feed themselves.  reference the wto etc., what is something 'more equitable' supposed to mean ?"
sarc,860,"1) is that supposed to counter me? where's your logic that explains why god would create jesus before the printing press? without the printing press, books were copied by hand, leading to lots of errors and discrepencies in the vast number of copies.  2) are there only two types of people in the world: 'easyriders' and 'michael moores'? god is just pretend!"
sarc,861,"i just disproved the whole thing! fine, what would happen if i poked both of your eyes out? its one eye for one eye."
sarc,862,"i don't want or not want to call this 'frame of refference' *thing* anything i'm just trying to work out what you consider it is. tell me what it is. tell me what it's capabilities are. if it is abstract in nature what is it's actual worth as a concept. whatever that is... this *something*? you aren't your body as i've shown but because your body generates your mind it, that which affects the body can effect the mind which i can only imagine is part of this 'frame of refference' *thing*. or, in reality, 'i', 'you' and 'me' is an illusion and doesn't actually exist."
sarc,863,can you actually back up your claims? if the bill does not affect criminals then why has gun crime been going down since the brady law became a law? a simple question. how did they break the law? the background check would stop them from breaking the law by not allowing them to purchase a gun. if you don't support background checks then you support criminals just walking into a store and buying a gun and then going free after they have illegally purchased a gun. why do you want criminals to go free after they've broken a law?  are you for real? i've never heard of a hate group that hates inanimate objects.
sarc,864,"boy $346,000? i can think of a few $300,000 firearms in existance today. if anyone of them every shot and killed a person, boy it would be sooooo easy to trace it down. so then why bother banning them? using a $300,000 gun to shoot someone is like hit and run in a bright red ferrari in a busy intersection, the cops are going to find you."
sarc,865,"uhm, you do realize that humans and chimps are not the same things as dogs, cats, horses, and sharks ... right?  i am under no obligation to address the evolutionary origin every possible organism. let's review the facts. 1) i said there is a ton of evidence for macroevolution, and there is.  2) i gave a specific example, saying that i could provide multipe lines of independent evidence supporting the fact that humans and chipms share a common evolutionary ancestor. and i can."
sarc,866,"who decides which portions are appropriate for literal interpetation? how od you know they are right? has it ever occured to you that the whole invisible man in the sky thing is probably not a good canidate for literal interpetation?  perhaps, as the roman elite at the time claimed, the bible was compiled, and christianity was heavily pushed, primarily as a method of controlling the people. we know the bible was heavily edited. we know that much of it was written decades after the events occured, and not by the folks claimed. isn't literally interpeting anything that fraudulent a pretty poor idea?"
sarc,867,"how can they not just love us in iraq? everything is just peaches and cream! don't worry, be happy.emoticonxkill  <snip> http://www.msnbc.msn.com/id/10681158/"
sarc,868,"if i'm translating this correctly, you're saying that when asked the 'big questions' an athiest says 'i don't know', a christian says 'ooh, i have the answers', and you see this as a sign of athiest arrogance? saying 'based on no evidece i'm sure a super-being did it' is less arrogant in your eyes than simply admitting ignorance? that's not how i would use the word arrogance."
sarc,869,"uhm, dude, you asked me to explain! you asked for it: you got it: now you whine!?!?!?! and you can avoid asking me questions, especially if you don't think you are going to like th answer. you sure can. just don't ask for my opinion again, or i will give it to you again!"
sarc,870,"but to some it is the word of their god. you see? you have no god so you dont have to worry (at least not yet). and 'divine', so you are saying besides sarcastic rhetoric that they were divinely inspired cause you labled them that. sears is now jcpenney's get with the times. and no it wouldnt be hung there cause you can tbuy drapes in revelation. fiction: archaeologival evidence is fiction? sick: yes soddom and ghamorah was a sad story. dangerous: yes to those who feel their sins bearing down on them. virulent manual for the self-destruction of the human race: history, salvation, truth. or is fiction today's word on sesame street?"
sarc,871,"and what does that have to do with anything? lev was specificlaly talking about purity for the temple.. of course, that is over your head."
sarc,872,would anyone here object to your 16 year old daughter camping out with 21 year old men? how about your 16 year old son with 21 year old women? edit: whoa! this thread is older than i thought.
